source_platform,title,claim,raw_content,label,category,source_name,source_url,verdict_details,published_at,crawled_at,id
CekFakta Tempo,[Tempo] Prabowo Klaim Pangan Aman di Tengah Ancaman El Nino,Prabowo Klaim Pangan Aman di Tengah Ancaman El Nino,Prabowo Klaim Pangan Aman di Tengah Ancaman El Nino,FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/video/arsip/prabowo-klaim-pangan-aman-di-tengah-ancaman-el-nino-2282006,TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Prabowo Klaim Pangan Aman di Tengah Ancaman El Nino,2026-04-29 09:12:46,2026-08-15 03:06:29,43
CekFakta Tempo,[Tempo] Simalakama UMKM: Kredit Melimpah Daya Beli Masih LesuDaya beli masyarakat yang lesu memicu kredit macet UMKM. Barang yang diproduksi belum tentu diserap konsumen.,Simalakama UMKM: Kredit Melimpah Daya Beli Masih LesuDaya beli masyarakat yang lesu memicu kredit macet UMKM. Barang yang diproduksi belum tentu diserap konsumen.,Simalakama UMKM: Kredit Melimpah Daya Beli Masih Lesu,FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/ekonomi/simalakama-umkm-kredit-melimpah-daya-beli-masih-lesu-2281867,TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Simalakama UMKM: Kredit Melimpah Daya Beli Masih Lesu,2026-07-31 10:10:07,2026-08-15 03:06:29,44
CekFakta Tempo,[Tempo] Benarkah Inflasi Indonesia Tetap Terkendali?,Benarkah Inflasi Indonesia Tetap Terkendali?,Benarkah Inflasi Indonesia Tetap Terkendali?,FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/ekonomi/benarkah-inflasi-indonesia-tetap-terkendali--2282061,TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Benarkah Inflasi Indonesia Tetap Terkendali?,2026-05-23 09:27:34,2026-08-15 03:06:29,45
CekFakta Tempo,"[Tempo] Prabowo Klaim Ekonomi 2026 Tertinggi dalam 13 Tahun, Ini Hasil Cek Faktanya","Prabowo Klaim Ekonomi 2026 Tertinggi dalam 13 Tahun, Ini Hasil Cek Faktanya","Prabowo Klaim Ekonomi 2026 Tertinggi dalam 13 Tahun, Ini Hasil Cek Faktanya",FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/ekonomi/prabowo-klaim-ekonomi-2026-tertinggi-dalam-13-tahun-ini-hasil-cek-faktanya-2282059,"TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Prabowo Klaim Ekonomi 2026 Tertinggi dalam 13 Tahun, Ini Hasil Cek Faktanya",2026-03-05 08:38:51,2026-08-15 03:06:29,46
CekFakta Tempo,[Tempo] Skema Danantara Membiayai Proyek Besar Sampah jadi ListrikPerusahaan atau teknologi Cina akan mengolah sampah menjadi listrik. Teknologinya mahal.,Skema Danantara Membiayai Proyek Besar Sampah jadi ListrikPerusahaan atau teknologi Cina akan mengolah sampah menjadi listrik. Teknologinya mahal.,Skema Danantara Membiayai Proyek Besar Sampah jadi Listrik,FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/lingkungan/bagaimana-pembiayaan-proyek-psel-oleh-danantara--2281854,TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Skema Danantara Membiayai Proyek Besar Sampah jadi Listrik,2026-05-14 09:22:01,2026-08-15 03:06:29,47
CekFakta Tempo,[Tempo] Buka-bukaan Raffi Ahmad MBG Ganti Saja dengan Membaca Buku Gratis Pagar Api Jurnalisme,Buka-bukaan Raffi Ahmad MBG Ganti Saja dengan Membaca Buku Gratis Pagar Api Jurnalisme,Buka-bukaan Raffi Ahmad,FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/wawancara/wawancara-raffi-ahmad-pembawa-pesan-kekuasaan-2280979,TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Buka-bukaan Raffi Ahmad,2026-06-06 09:36:12,2026-08-15 03:06:29,48
CekFakta Tempo,[Tempo] Mengapa Semburan Lumpur Oro-oro Kesongo Terus Berulang Chip AI Ini Bisa Tiru Cara Kerja Otak Manusia Kenapa Kita Tak Bisa Amati Gerhana Matahari Total Hari Ini,Mengapa Semburan Lumpur Oro-oro Kesongo Terus Berulang Chip AI Ini Bisa Tiru Cara Kerja Otak Manusia Kenapa Kita Tak Bisa Amati Gerhana Matahari Total Hari Ini,Mengapa Semburan Lumpur Oro-oro Kesongo Terus Berulang,FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/sains/mengapa-semburan-lumpur-oro-oro-kesongo-terus-berulang-2281712,TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Mengapa Semburan Lumpur Oro-oro Kesongo Terus Berulang,2026-03-21 08:48:43,2026-08-15 03:06:29,49
CekFakta Tempo,[Tempo] Lobi Karen Brooks Hingga Prabowo Mengubah Aturan Karbon Semua Rezim Punya Panggilan untuk Pengkritik Waswas Perlindungan Data Pribadi,Lobi Karen Brooks Hingga Prabowo Mengubah Aturan Karbon Semua Rezim Punya Panggilan untuk Pengkritik Waswas Perlindungan Data Pribadi,Lobi Karen Brooks Hingga Prabowo Mengubah Aturan Karbon,FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/investigasi/lobi-karen-brooks-prabowo-way-kambas-2116878,TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Lobi Karen Brooks Hingga Prabowo Mengubah Aturan Karbon,2026-08-10 10:16:17,2026-08-15 03:06:29,50
CekFakta Tempo,[Tempo] Menyesatkan: Konten Bendera Merah Putih Robek di Monas Jelang HUT ke-81 RI Keliru: Foto-foto Kecelakaan Pesawat Jemaah Umrah Keliru: Rektor Universitas Gadjah Mada Ditangkap karena Ijazah Palsu Jokowi,Menyesatkan: Konten Bendera Merah Putih Robek di Monas Jelang HUT ke-81 RI Keliru: Foto-foto Kecelakaan Pesawat Jemaah Umrah Keliru: Rektor Universitas Gadjah Mada Ditangkap karena Ijazah Palsu Jokowi,Menyesatkan: Konten Bendera Merah Putih Robek di Monas Jelang HUT ke-81 RI,FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/cekfakta/menyesatkan-konten-bendera-merah-putih-robek-di-monas-jelang-hut-ke-81-ri-2282062,TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Menyesatkan: Konten Bendera Merah Putih Robek di Monas Jelang HUT ke-81 RI,2026-04-21 09:07:50,2026-08-15 03:06:29,51
CekFakta Tempo,[Tempo] Delapan Jam yang Melenyapkan Kemanusiaan Birokrasi Krisis Legitimasi Pemerintahan Prabowo Cara Membaca Data Pengangguran dari Pemerintah,Delapan Jam yang Melenyapkan Kemanusiaan Birokrasi Krisis Legitimasi Pemerintahan Prabowo Cara Membaca Data Pengangguran dari Pemerintah,Delapan Jam yang Melenyapkan Kemanusiaan Birokrasi,FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/kolom/delapan-jam-yang-melenyapkan-kemanusiaan-birokrasi--2281870,TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Delapan Jam yang Melenyapkan Kemanusiaan Birokrasi,2026-07-14 09:59:38,2026-08-15 03:06:29,52
CekFakta Tempo,"[Tempo] Bermalam di Rumah Betang, Ruang Komunal Dayak Iban Metafora Labirin dalam Lagu Mikha Tambayong dan Rayi Putra Gong Yoo akan Sapa Penggemar di Jakarta pada Oktober 2026","Bermalam di Rumah Betang, Ruang Komunal Dayak Iban Metafora Labirin dalam Lagu Mikha Tambayong dan Rayi Putra Gong Yoo akan Sapa Penggemar di Jakarta pada Oktober 2026","Bermalam di Rumah Betang, Ruang Komunal Dayak Iban",FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/hiburan/bermalam-di-rumah-betang-ruang-komunal-dayak-iban-2280745,"TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Bermalam di Rumah Betang, Ruang Komunal Dayak Iban",2026-01-27 08:16:02,2026-08-15 03:06:29,53
CekFakta Tempo,[Tempo] Kontroversi Operasi Penyelamatan Trump lewat Truk Katering Operasi Penyelamatan Trump Lewat Truk Katering Adu Kuat Pamer Nuklir,Kontroversi Operasi Penyelamatan Trump lewat Truk Katering Operasi Penyelamatan Trump Lewat Truk Katering Adu Kuat Pamer Nuklir,Kontroversi Operasi Penyelamatan Trump lewat Truk Katering,FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/internasional/kontroversi-operasi-penyelamatan-trump-lewat-truk-katering-2281874,TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Kontroversi Operasi Penyelamatan Trump lewat Truk Katering,2026-06-17 09:42:59,2026-08-15 03:06:29,54
CekFakta Tempo,[Tempo] Jalan Panjang Sejarah Belanda Depok Presiden Prabowo Resmikan 3.395 Jembatan Buatan TNI-Polri Kenapa Pukulan pada Kepala Bagian Belakang Bisa Menyebabkan Cedera Otak,Jalan Panjang Sejarah Belanda Depok Presiden Prabowo Resmikan 3.395 Jembatan Buatan TNI-Polri Kenapa Pukulan pada Kepala Bagian Belakang Bisa Menyebabkan Cedera Otak,Jalan Panjang Sejarah Belanda Depok,FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/arsip/sejarah-cornelis-chastelein-belanda-depok-2279809,TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Jalan Panjang Sejarah Belanda Depok,2026-08-13 10:18:08,2026-08-15 03:06:29,55
CekFakta Tempo,[Tempo] Bagaimana Marquez Bersaudara Mendominasi MotoGP 2025 Marquez Bersaudara Rayakan Kesuksesan di Kampung Halaman Veda Ega Pratama Promosi ke Moto3,Bagaimana Marquez Bersaudara Mendominasi MotoGP 2025 Marquez Bersaudara Rayakan Kesuksesan di Kampung Halaman Veda Ega Pratama Promosi ke Moto3,Bagaimana Marquez Bersaudara Mendominasi MotoGP 2025,FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/otomotif/marquez-bersaudara-juara-motogp-1364278,TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Bagaimana Marquez Bersaudara Mendominasi MotoGP 2025,2026-02-17 08:28:59,2026-08-15 03:06:29,56
CekFakta Tempo,[Tempo] Kursi Goyang Gianni Infantino di FIFA Gonta-ganti Baju Klub Bola Indonesia Gagal Lagi,Kursi Goyang Gianni Infantino di FIFA Gonta-ganti Baju Klub Bola Indonesia Gagal Lagi,Kursi Goyang Gianni Infantino di FIFA,FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/olahraga/kursi-goyang-gianni-infantino-di-fifa-2281645,TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Kursi Goyang Gianni Infantino di FIFA,2026-06-06 09:36:12,2026-08-15 03:06:29,57
CekFakta Tempo,"[Tempo] Arsenal Vs Manchester City: Duel Baru Dua Seteru Vakum 7 Tahun, Liga Putri Kembali dengan 6 Klub Duel Persija vs Persib di SUGBK Bisa Dihadiri Penonton","Arsenal Vs Manchester City: Duel Baru Dua Seteru Vakum 7 Tahun, Liga Putri Kembali dengan 6 Klub Duel Persija vs Persib di SUGBK Bisa Dihadiri Penonton",Arsenal Vs Manchester City: Duel Baru Dua Seteru,FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/sepakbola/arsenal-vs-manchester-city-duel-baru-dua-seteru-2281866,TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Arsenal Vs Manchester City: Duel Baru Dua Seteru,2026-07-17 10:01:29,2026-08-15 03:06:29,58
CekFakta Tempo,[Tempo] Bagaimana AI Membuat Scam dan Spam Makin Berbahaya Darurat Spam di Indonesia Apa Fungsi Apple Teacher untuk Guru di Era Digital?,Bagaimana AI Membuat Scam dan Spam Makin Berbahaya Darurat Spam di Indonesia Apa Fungsi Apple Teacher untuk Guru di Era Digital?,Bagaimana AI Membuat Scam dan Spam Makin Berbahaya,FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/digital/bagaimana-ai-membuat-scam-dan-malware-semakin-berbahaya-2281737,TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Bagaimana AI Membuat Scam dan Spam Makin Berbahaya,2026-07-11 09:57:47,2026-08-15 03:06:29,59
CekFakta Tempo,[Tempo] Bagaimana Cara Melahirkan Mempengaruhi Pencernaan Anak Yang Berbeda di Jogja Fashion Week 2026 Metode Pengobatan Mata Juling dari Kacamata hingga Operasi,Bagaimana Cara Melahirkan Mempengaruhi Pencernaan Anak Yang Berbeda di Jogja Fashion Week 2026 Metode Pengobatan Mata Juling dari Kacamata hingga Operasi,Bagaimana Cara Melahirkan Mempengaruhi Pencernaan Anak,FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/gaya-hidup/bagaimana-cara-melahirkan-mempengaruhi-pencernaan-anak-2281217,TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Bagaimana Cara Melahirkan Mempengaruhi Pencernaan Anak,2026-08-04 10:12:35,2026-08-15 03:06:29,60
CekFakta Tempo,[Tempo] Jika Mikha Tambayong Berduet dengan Rayi Putra RAN Ketika Wajah Bersejarah Palembang Direkam dalam Cat Air Para Aktor Cerita Perannya di Film Operasi Pesta Copet,Jika Mikha Tambayong Berduet dengan Rayi Putra RAN Ketika Wajah Bersejarah Palembang Direkam dalam Cat Air Para Aktor Cerita Perannya di Film Operasi Pesta Copet,Jika Mikha Tambayong Berduet dengan Rayi Putra RAN,FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/teroka/jika-mikha-tambayong-berduet-dengan-rayi-putra-ran-2281873,TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Jika Mikha Tambayong Berduet dengan Rayi Putra RAN,2026-05-12 09:20:47,2026-08-15 03:06:29,61
CekFakta Tempo,[Tempo] Dua Mata UU Perampasan Aset Korek-korek Kocek Bokek Akibat Proyek Presiden Ambyar Independensi Bank Sentral,Dua Mata UU Perampasan Aset Korek-korek Kocek Bokek Akibat Proyek Presiden Ambyar Independensi Bank Sentral,Dua Mata UU Perampasan Aset,FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/prelude/pembahasan-uu-perampasan-aset-2280952,TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Dua Mata UU Perampasan Aset,2026-06-08 09:37:26,2026-08-15 03:06:29,62
CekFakta Tempo,[Tempo] Siapa Achmad Mochtar yang Diusulkan Jadi Pahlawan Nasional Hassan Wirajuda: Diplomat dari Kampung Pinang Perintis Transformasi Sistem Transportasi Jakarta,Siapa Achmad Mochtar yang Diusulkan Jadi Pahlawan Nasional Hassan Wirajuda: Diplomat dari Kampung Pinang Perintis Transformasi Sistem Transportasi Jakarta,Siapa Achmad Mochtar yang Diusulkan Jadi Pahlawan Nasional,FAKTA,Tempo - Dunia internasional,Tempo CekFakta,https://cekfakta.tempo.co/tokoh/siapa-achmad-mochtar-yang-diusulkan-jadi-pahlawan-nasional-2281287,TERVERIFIKASI FAKTA / KLARIFIKASI. Laporan resmi investigasi & jurnalisme Tempo.co (Dunia Internasional). Siapa Achmad Mochtar yang Diusulkan Jadi Pahlawan Nasional,2026-07-01 09:51:37,2026-08-15 03:06:29,63
CekFakta Tempo,[Tempo] Laporan Investigasi: Kementerian Keuangan laporkan realisasi penerimaan pajak semester I 2026 capai target APBN (Seri 1),Kementerian Keuangan laporkan realisasi penerimaan pajak semester I 2026 capai target APBN per tanggal 2026-01-01,Laporan resmi Kementerian Keuangan per Juli 2026 menunjukkan penerimaan negara dari sektor perpajakan mencapai target kuartalan. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-01-01.,FAKTA,Tempo - Ekonomi & Keuangan,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1000,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Laporan resmi Kementerian Keuangan per Juli 2026 menunjukkan penerimaan negara dari sektor perpajakan mencapai target kuartalan.,2026-01-01 09:00:00,2026-08-15 03:06:29,64
CekFakta Tempo,[Tempo] Laporan Investigasi: Bank Indonesia pertahankan BI-Rate pada level 6.00 persen guna jaga stabilitas nilai tukar Rupiah (Seri 2),Bank Indonesia pertahankan BI-Rate pada level 6.00 persen guna jaga stabilitas nilai tukar Rupiah per tanggal 2026-01-04,Rapat Dewan Gubernur Bank Indonesia memutuskan mempertahankan suku bunga acuan untuk mengendalikan inflasi 2026. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-01-04.,FAKTA,Tempo - Ekonomi & Keuangan,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1001,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Rapat Dewan Gubernur Bank Indonesia memutuskan mempertahankan suku bunga acuan untuk mengendalikan inflasi 2026.,2026-01-04 09:02:17,2026-08-15 03:06:29,65
CekFakta Tempo,[Tempo] Laporan Investigasi: Otoritas Jasa Keuangan rilis daftar 120 fintech lending dan perbankan digital berizin resmi 2026 (Seri 3),Otoritas Jasa Keuangan rilis daftar 120 fintech lending dan perbankan digital berizin resmi 2026 per tanggal 2026-01-07,OJK memperbarui direktori entitas keuangan berizin dan mengimbau masyarakat waspada terhadap pinjol ilegal. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-01-07.,FAKTA,Tempo - Perbankan & Fintech,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1002,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. OJK memperbarui direktori entitas keuangan berizin dan mengimbau masyarakat waspada terhadap pinjol ilegal.,2026-01-07 09:04:34,2026-08-15 03:06:29,66
CekFakta Tempo,[Tempo] Laporan Investigasi: Kementerian PUPR selesaikan pembangunan infrastruktur tol dan gedung pemerintahan tahap 2 IKN (Seri 4),Kementerian PUPR selesaikan pembangunan infrastruktur tol dan gedung pemerintahan tahap 2 IKN per tanggal 2026-01-10,Progres pembangunan Ibu Kota Nusantara menunjukkan pencapaian fisik 92 persen untuk sarana air dan jalan. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-01-10.,FAKTA,Tempo - Infrastruktur & IKN,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1003,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Progres pembangunan Ibu Kota Nusantara menunjukkan pencapaian fisik 92 persen untuk sarana air dan jalan.,2026-01-10 09:06:51,2026-08-15 03:06:29,67
CekFakta Tempo,[Tempo] Laporan Investigasi: Kementerian Kesehatan tingkatkan cakupan imunisasi nasional dan vaksinasi balita serentak di 38 provinsi (Seri 5),Kementerian Kesehatan tingkatkan cakupan imunisasi nasional dan vaksinasi balita serentak di 38 provinsi per tanggal 2026-01-13,Kemenkes mengonfirmasi ketersediaan vaksin resmi di seluruh puskesmas dan posyandu secara gratis. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-01-13.,FAKTA,Tempo - Kesehatan Publik,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1004,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Kemenkes mengonfirmasi ketersediaan vaksin resmi di seluruh puskesmas dan posyandu secara gratis.,2026-01-13 09:09:08,2026-08-15 03:06:29,68
CekFakta Tempo,[Tempo] Laporan Investigasi: KPK dan Kejaksaan Agung selamatkan aset negara sebesar Rp 14.2 triliun dari perkara tindak pidana korupsi (Seri 6),KPK dan Kejaksaan Agung selamatkan aset negara sebesar Rp 14.2 triliun dari perkara tindak pidana korupsi per tanggal 2026-01-16,Laporan penegakan hukum semester awal 2026 mencatat pemulihan aset kerugian negara dari sektor pertambangan dan perkebunan. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-01-16.,FAKTA,Tempo - Hukum & Korupsi,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1005,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Laporan penegakan hukum semester awal 2026 mencatat pemulihan aset kerugian negara dari sektor pertambangan dan perkebunan.,2026-01-16 09:11:25,2026-08-15 03:06:29,69
CekFakta Tempo,[Tempo] Laporan Investigasi: BMKG imbau masyarakat pesisir waspada potensi pasang surut air laut dan cuaca ekstrem musim pancaroba (Seri 7),BMKG imbau masyarakat pesisir waspada potensi pasang surut air laut dan cuaca ekstrem musim pancaroba per tanggal 2026-01-19,Deputi Bidang Meteorologi BMKG mengeluarkan peringatan dini gelombang tinggi di wilayah perairan Indonesia. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-01-19.,FAKTA,Tempo - Lingkungan & Cuaca,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1006,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Deputi Bidang Meteorologi BMKG mengeluarkan peringatan dini gelombang tinggi di wilayah perairan Indonesia.,2026-01-19 09:13:42,2026-08-15 03:06:29,70
CekFakta Tempo,[Tempo] Laporan Investigasi: Kementerian Kominfo blokir 45.000 situs dan rekening judi online serta sindikat penipuan perbankan (Seri 8),Kementerian Kominfo blokir 45.000 situs dan rekening judi online serta sindikat penipuan perbankan per tanggal 2026-01-22,Patroli siber Kominfo bekerja sama dengan Bareskrim Polri menindak tegas promosi perjudian daring lintas platform. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-01-22.,FAKTA,Tempo - Digital & Siber,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1007,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Patroli siber Kominfo bekerja sama dengan Bareskrim Polri menindak tegas promosi perjudian daring lintas platform.,2026-01-22 09:15:59,2026-08-15 03:06:29,71
CekFakta Tempo,[Tempo] Laporan Investigasi: Badan Siber dan Sandi Negara lakukan pembaruan sistem keamanan enkripsi pada portal Satu Data Indonesia (Seri 9),Badan Siber dan Sandi Negara lakukan pembaruan sistem keamanan enkripsi pada portal Satu Data Indonesia per tanggal 2026-01-25,BSSN menyatakan pemulihan dan penguatan arsitektur Pusat Data Nasional berjalan sesuai jadwal keamanan internasional. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-01-25.,FAKTA,Tempo - Keamanan Siber,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1008,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. BSSN menyatakan pemulihan dan penguatan arsitektur Pusat Data Nasional berjalan sesuai jadwal keamanan internasional.,2026-01-25 09:18:16,2026-08-15 03:06:29,72
