id,source_platform,original_title,raw_text,cleaned_text,tokens,token_count_before,token_count_after,reduction_percentage,label,category,source_url,published_at,label_text,label_num
31,CekFakta Tempo,[Tempo] Oceania Backs Infantino as New Zealand Breaks Ranks,[Tempo] Oceania Backs Infantino as New Zealand Breaks Ranks Oceania Backs Infantino as New Zealand Breaks Ranks Oceania Backs Infantino as New Zealand Breaks Ranks,tempo oceania backs infantino as new zealand breaks ranks oceania backs infantino as new zealand breaks ranks oceania backs infantino as new zealand breaks ranks,"tempo,oceania,backs,infantino,as,new,zealand,breaks,ranks,oceania,backs,infantino,as,new,zealand,breaks,ranks,oceania,backs,infantino,as,new,zealand,breaks,ranks",25,25,0.0,FAKTA,Tempo - Dunia internasional,https://en.tempo.co/read/2117544/oceania-backs-infantino-as-new-zealand-breaks-ranks,2026-08-12 10:17:31,FAKTA,0
32,CekFakta Tempo,[Tempo] Usia 70 Tahun: Saatnya Menjadi Diri Sendiri,[Tempo] Usia 70 Tahun: Saatnya Menjadi Diri Sendiri Usia 70 Tahun: Saatnya Menjadi Diri Sendiri Usia 70 Tahun: Saatnya Menjadi Diri Sendiri,tempo usia 70 tahun saatnya usia 70 tahun saatnya usia 70 tahun saatnya,"tempo,usia,70,tahun,saatnya,usia,70,tahun,saatnya,usia,70,tahun,saatnya",22,13,40.9,FAKTA,Tempo - Dunia internasional,https://www.indonesiana.id/read/198870/usia-70-tahun-saatnya-menjadi-diri-sendiri,2026-03-21 08:48:43,FAKTA,0
33,CekFakta Tempo,[Tempo] Melacak Mitos Presiden Takut ke Kediri,[Tempo] Melacak Mitos Presiden Takut ke Kediri Melacak Mitos Presiden Takut ke Kediri Melacak Mitos Presiden Takut ke Kediri,tempo melacak mitos presiden takut kediri melacak mitos presiden takut kediri melacak mitos presiden takut kediri,"tempo,melacak,mitos,presiden,takut,kediri,melacak,mitos,presiden,takut,kediri,melacak,mitos,presiden,takut,kediri",19,16,15.8,FAKTA,Tempo - Dunia internasional,https://www.teras.id/kediripedia-com/rubrik/jeda/melacak-mitos-presiden-takut-ke-kediri-2279159,2026-04-23 09:09:04,FAKTA,0
34,CekFakta Tempo,"[Tempo] Di Papua, Pemangkasan Dana Desa Memicu Amuk Kepala KampungPemangkasan anggaran dana desa memicu kemarahan warga Ilaga. Tak ada partisipasi bermakna.","[Tempo] Di Papua, Pemangkasan Dana Desa Memicu Amuk Kepala KampungPemangkasan anggaran dana desa memicu kemarahan warga Ilaga. Tak ada partisipasi bermakna. Di Papua, Pemangkasan Dana Desa Memicu Amuk Kepala KampungPemangkasan anggaran dana desa memicu kemarahan warga Ilaga. Tak ada partisipasi bermakna. Di Papua, Pemangkasan Dana Desa Memicu Amuk Kepala Kampung",tempo papua pemangkasan dana desa memicu amuk kepala kampungpemangkasan anggaran dana desa memicu kemarahan warga ilaga tak partisipasi bermakna papua pemangkasan dana desa memicu amuk kepala kampungpemangkasan anggaran dana desa memicu kemarahan warga ilaga tak partisipasi bermakna papua pemangkasan dana desa memicu amuk kepala kampung,"tempo,papua,pemangkasan,dana,desa,memicu,amuk,kepala,kampungpemangkasan,anggaran,dana,desa,memicu,kemarahan,warga,ilaga,tak,partisipasi,bermakna,papua,pemangkasan,dana,desa,memicu,amuk,kepala,kampungpemangkasan,anggaran,dana,desa,memicu,kemarahan,warga,ilaga,tak,partisipasi,bermakna,papua,pemangkasan,dana,desa,memicu,amuk,kepala,kampung",50,45,10.0,FAKTA,Tempo - Dunia internasional,https://cekfakta.tempo.co/politik/di-papua-pemangkasan-dana-desa-memicu-amuk-kepala-kampung-2281855,2026-07-13 09:59:01,FAKTA,0
35,CekFakta Tempo,[Tempo] Pakar: Usul Prabowo soal Amnesti Pejabat BUMN Berbahaya,[Tempo] Pakar: Usul Prabowo soal Amnesti Pejabat BUMN Berbahaya Pakar: Usul Prabowo soal Amnesti Pejabat BUMN Berbahaya Pakar: Usul Prabowo soal Amnesti Pejabat BUMN Berbahaya,tempo pakar usul prabowo soal amnesti pejabat bumn berbahaya pakar usul prabowo soal amnesti pejabat bumn berbahaya pakar usul prabowo soal amnesti pejabat bumn berbahaya,"tempo,pakar,usul,prabowo,soal,amnesti,pejabat,bumn,berbahaya,pakar,usul,prabowo,soal,amnesti,pejabat,bumn,berbahaya,pakar,usul,prabowo,soal,amnesti,pejabat,bumn,berbahaya",25,25,0.0,FAKTA,Tempo - Dunia internasional,https://cekfakta.tempo.co/politik/pakar-usul-prabowo-soal-amnesti-pejabat-bumn-berbahaya-2282031,2026-05-27 09:30:02,FAKTA,0
36,CekFakta Tempo,[Tempo] DPR Bakal Bahas RUU Pemilu Mulai Pekan Depan,[Tempo] DPR Bakal Bahas RUU Pemilu Mulai Pekan Depan DPR Bakal Bahas RUU Pemilu Mulai Pekan Depan DPR Bakal Bahas RUU Pemilu Mulai Pekan Depan,tempo dpr bakal bahas ruu pemilu mulai pekan dpr bakal bahas ruu pemilu mulai pekan dpr bakal bahas ruu pemilu mulai pekan,"tempo,dpr,bakal,bahas,ruu,pemilu,mulai,pekan,dpr,bakal,bahas,ruu,pemilu,mulai,pekan,dpr,bakal,bahas,ruu,pemilu,mulai,pekan",25,22,12.0,FAKTA,Tempo - Dunia internasional,https://cekfakta.tempo.co/politik/dpr-bakal-bahas-ruu-pemilu-mulai-pekan-depan-2282029,2026-07-22 10:04:34,FAKTA,0
37,CekFakta Tempo,"[Tempo] Kematian Anak dan Remaja Karena Kecelakaan MeningkatSeorang siswa tewas tertabrak kereta di stasiun Jurang Mangu, Banten. Alarm bagi perlindungan anak dan remaja.","[Tempo] Kematian Anak dan Remaja Karena Kecelakaan MeningkatSeorang siswa tewas tertabrak kereta di stasiun Jurang Mangu, Banten. Alarm bagi perlindungan anak dan remaja. Kematian Anak dan Remaja Karena Kecelakaan MeningkatSeorang siswa tewas tertabrak kereta di stasiun Jurang Mangu, Banten. Alarm bagi perlindungan anak dan remaja. Kematian Anak dan Remaja Karena Kecelakaan Meningkat",tempo kematian anak remaja kecelakaan meningkatseorang siswa tewas tertabrak kereta stasiun jurang mangu banten alarm perlindungan anak remaja kematian anak remaja kecelakaan meningkatseorang siswa tewas tertabrak kereta stasiun jurang mangu banten alarm perlindungan anak remaja kematian anak remaja kecelakaan meningkat,"tempo,kematian,anak,remaja,kecelakaan,meningkatseorang,siswa,tewas,tertabrak,kereta,stasiun,jurang,mangu,banten,alarm,perlindungan,anak,remaja,kematian,anak,remaja,kecelakaan,meningkatseorang,siswa,tewas,tertabrak,kereta,stasiun,jurang,mangu,banten,alarm,perlindungan,anak,remaja,kematian,anak,remaja,kecelakaan,meningkat",52,40,23.1,FAKTA,Tempo - Dunia internasional,https://cekfakta.tempo.co/hukum/kematian-anak-dan-remaja-karena-kecelakaan-meningkat-2281888,2026-03-17 08:46:15,FAKTA,0
38,CekFakta Tempo,[Tempo] KPK Periksa Lagi Ketua DPRD Kuansing,[Tempo] KPK Periksa Lagi Ketua DPRD Kuansing KPK Periksa Lagi Ketua DPRD Kuansing KPK Periksa Lagi Ketua DPRD Kuansing,tempo kpk periksa ketua dprd kuansing kpk periksa ketua dprd kuansing kpk periksa ketua dprd kuansing,"tempo,kpk,periksa,ketua,dprd,kuansing,kpk,periksa,ketua,dprd,kuansing,kpk,periksa,ketua,dprd,kuansing",19,16,15.8,FAKTA,Tempo - Dunia internasional,https://cekfakta.tempo.co/hukum/kpk-periksa-lagi-ketua-dprd-kuansing-2282030,2026-01-06 08:03:05,FAKTA,0
39,CekFakta Tempo,[Tempo] Sindikat Judi Online Putarkan Rp 890 Miliar Lewat Pulsa,[Tempo] Sindikat Judi Online Putarkan Rp 890 Miliar Lewat Pulsa Sindikat Judi Online Putarkan Rp 890 Miliar Lewat Pulsa Sindikat Judi Online Putarkan Rp 890 Miliar Lewat Pulsa,tempo sindikat judi online putarkan rupiah 890 miliar lewat pulsa sindikat judi online putarkan rupiah 890 miliar lewat pulsa sindikat judi online putarkan rupiah 890 miliar lewat pulsa,"tempo,sindikat,judi,online,putarkan,rupiah,890,miliar,lewat,pulsa,sindikat,judi,online,putarkan,rupiah,890,miliar,lewat,pulsa,sindikat,judi,online,putarkan,rupiah,890,miliar,lewat,pulsa",28,28,0.0,FAKTA,Tempo - Dunia internasional,https://cekfakta.tempo.co/hukum/sindikat-judi-online-putarkan-rp-890-miliar-lewat-pulsa-2282016,2026-03-17 08:46:15,FAKTA,0
40,CekFakta Tempo,[Tempo] Operasi Pagi di Kampung Bahari,[Tempo] Operasi Pagi di Kampung Bahari Operasi Pagi di Kampung Bahari Operasi Pagi di Kampung Bahari,tempo operasi pagi kampung bahari operasi pagi kampung bahari operasi pagi kampung bahari,"tempo,operasi,pagi,kampung,bahari,operasi,pagi,kampung,bahari,operasi,pagi,kampung,bahari",16,13,18.8,FAKTA,Tempo - Dunia internasional,https://cekfakta.tempo.co/hukum/operasi-pagi-di-kampung-bahari-2282010,2026-08-10 10:16:17,FAKTA,0
41,CekFakta Tempo,[Tempo] Presiden Prabowo Resmikan 3.395 Jembatan Buatan TNI-Polri,[Tempo] Presiden Prabowo Resmikan 3.395 Jembatan Buatan TNI-Polri Presiden Prabowo Resmikan 3.395 Jembatan Buatan TNI-Polri Presiden Prabowo Resmikan 3.395 Jembatan Buatan TNI-Polri,tempo presiden prabowo resmikan 395 jembatan buatan tni polri presiden prabowo resmikan 395 jembatan buatan tni polri presiden prabowo resmikan 395 jembatan buatan tni polri,"tempo,presiden,prabowo,resmikan,395,jembatan,buatan,tni,polri,presiden,prabowo,resmikan,395,jembatan,buatan,tni,polri,presiden,prabowo,resmikan,395,jembatan,buatan,tni,polri",22,25,-13.6,FAKTA,Tempo - Dunia internasional,https://cekfakta.tempo.co/video/arsip/presiden-prabowo-resmikan-3-395-jembatan-buatan-tni-polri-2282053,2026-03-16 08:45:38,FAKTA,0
42,CekFakta Tempo,[Tempo] Kenapa Pukulan pada Kepala Bagian Belakang Bisa Menyebabkan Cedera Otak,[Tempo] Kenapa Pukulan pada Kepala Bagian Belakang Bisa Menyebabkan Cedera Otak Kenapa Pukulan pada Kepala Bagian Belakang Bisa Menyebabkan Cedera Otak Kenapa Pukulan pada Kepala Bagian Belakang Bisa Menyebabkan Cedera Otak,tempo kenapa pukulan kepala bagian menyebabkan cedera otak kenapa pukulan kepala bagian menyebabkan cedera otak kenapa pukulan kepala bagian menyebabkan cedera otak,"tempo,kenapa,pukulan,kepala,bagian,menyebabkan,cedera,otak,kenapa,pukulan,kepala,bagian,menyebabkan,cedera,otak,kenapa,pukulan,kepala,bagian,menyebabkan,cedera,otak",31,22,29.0,FAKTA,Tempo - Dunia internasional,https://cekfakta.tempo.co/video/arsip/kenapa-pukulan-pada-kepala-bagian-belakang-bisa-menyebabkan-cedera-otak-2282011,2026-07-07 09:55:19,FAKTA,0
43,CekFakta Tempo,[Tempo] Prabowo Klaim Pangan Aman di Tengah Ancaman El Nino,[Tempo] Prabowo Klaim Pangan Aman di Tengah Ancaman El Nino Prabowo Klaim Pangan Aman di Tengah Ancaman El Nino Prabowo Klaim Pangan Aman di Tengah Ancaman El Nino,tempo prabowo klaim pangan aman tengah ancaman el nino prabowo klaim pangan aman tengah ancaman el nino prabowo klaim pangan aman tengah ancaman el nino,"tempo,prabowo,klaim,pangan,aman,tengah,ancaman,el,nino,prabowo,klaim,pangan,aman,tengah,ancaman,el,nino,prabowo,klaim,pangan,aman,tengah,ancaman,el,nino",28,25,10.7,FAKTA,Tempo - Dunia internasional,https://cekfakta.tempo.co/video/arsip/prabowo-klaim-pangan-aman-di-tengah-ancaman-el-nino-2282006,2026-04-29 09:12:46,FAKTA,0
44,CekFakta Tempo,[Tempo] Simalakama UMKM: Kredit Melimpah Daya Beli Masih LesuDaya beli masyarakat yang lesu memicu kredit macet UMKM. Barang yang diproduksi belum tentu diserap konsumen.,[Tempo] Simalakama UMKM: Kredit Melimpah Daya Beli Masih LesuDaya beli masyarakat yang lesu memicu kredit macet UMKM. Barang yang diproduksi belum tentu diserap konsumen. Simalakama UMKM: Kredit Melimpah Daya Beli Masih LesuDaya beli masyarakat yang lesu memicu kredit macet UMKM. Barang yang diproduksi belum tentu diserap konsumen. Simalakama UMKM: Kredit Melimpah Daya Beli Masih Lesu,tempo simalakama umkm kredit melimpah daya beli lesudaya beli masyarakat lesu memicu kredit macet umkm barang diproduksi tentu diserap konsumen simalakama umkm kredit melimpah daya beli lesudaya beli masyarakat lesu memicu kredit macet umkm barang diproduksi tentu diserap konsumen simalakama umkm kredit melimpah daya beli lesu,"tempo,simalakama,umkm,kredit,melimpah,daya,beli,lesudaya,beli,masyarakat,lesu,memicu,kredit,macet,umkm,barang,diproduksi,tentu,diserap,konsumen,simalakama,umkm,kredit,melimpah,daya,beli,lesudaya,beli,masyarakat,lesu,memicu,kredit,macet,umkm,barang,diproduksi,tentu,diserap,konsumen,simalakama,umkm,kredit,melimpah,daya,beli,lesu",55,46,16.4,FAKTA,Tempo - Dunia internasional,https://cekfakta.tempo.co/ekonomi/simalakama-umkm-kredit-melimpah-daya-beli-masih-lesu-2281867,2026-07-31 10:10:07,FAKTA,0
45,CekFakta Tempo,[Tempo] Benarkah Inflasi Indonesia Tetap Terkendali?,[Tempo] Benarkah Inflasi Indonesia Tetap Terkendali? Benarkah Inflasi Indonesia Tetap Terkendali? Benarkah Inflasi Indonesia Tetap Terkendali?,tempo benarkah inflasi indonesia tetap terkendali benarkah inflasi indonesia tetap terkendali benarkah inflasi indonesia tetap terkendali,"tempo,benarkah,inflasi,indonesia,tetap,terkendali,benarkah,inflasi,indonesia,tetap,terkendali,benarkah,inflasi,indonesia,tetap,terkendali",16,16,0.0,FAKTA,Tempo - Dunia internasional,https://cekfakta.tempo.co/ekonomi/benarkah-inflasi-indonesia-tetap-terkendali--2282061,2026-05-23 09:27:34,FAKTA,0
46,CekFakta Tempo,"[Tempo] Prabowo Klaim Ekonomi 2026 Tertinggi dalam 13 Tahun, Ini Hasil Cek Faktanya","[Tempo] Prabowo Klaim Ekonomi 2026 Tertinggi dalam 13 Tahun, Ini Hasil Cek Faktanya Prabowo Klaim Ekonomi 2026 Tertinggi dalam 13 Tahun, Ini Hasil Cek Faktanya Prabowo Klaim Ekonomi 2026 Tertinggi dalam 13 Tahun, Ini Hasil Cek Faktanya",tempo prabowo klaim ekonomi 2026 tertinggi 13 tahun hasil cek faktanya prabowo klaim ekonomi 2026 tertinggi 13 tahun hasil cek faktanya prabowo klaim ekonomi 2026 tertinggi 13 tahun hasil cek faktanya,"tempo,prabowo,klaim,ekonomi,2026,tertinggi,13,tahun,hasil,cek,faktanya,prabowo,klaim,ekonomi,2026,tertinggi,13,tahun,hasil,cek,faktanya,prabowo,klaim,ekonomi,2026,tertinggi,13,tahun,hasil,cek,faktanya",37,31,16.2,FAKTA,Tempo - Dunia internasional,https://cekfakta.tempo.co/ekonomi/prabowo-klaim-ekonomi-2026-tertinggi-dalam-13-tahun-ini-hasil-cek-faktanya-2282059,2026-03-05 08:38:51,FAKTA,0
47,CekFakta Tempo,[Tempo] Skema Danantara Membiayai Proyek Besar Sampah jadi ListrikPerusahaan atau teknologi Cina akan mengolah sampah menjadi listrik. Teknologinya mahal.,[Tempo] Skema Danantara Membiayai Proyek Besar Sampah jadi ListrikPerusahaan atau teknologi Cina akan mengolah sampah menjadi listrik. Teknologinya mahal. Skema Danantara Membiayai Proyek Besar Sampah jadi ListrikPerusahaan atau teknologi Cina akan mengolah sampah menjadi listrik. Teknologinya mahal. Skema Danantara Membiayai Proyek Besar Sampah jadi Listrik,tempo skema danantara membiayai proyek besar sampah jadi listrikperusahaan teknologi cina mengolah sampah listrik teknologinya mahal skema danantara membiayai proyek besar sampah jadi listrikperusahaan teknologi cina mengolah sampah listrik teknologinya mahal skema danantara membiayai proyek besar sampah jadi listrik,"tempo,skema,danantara,membiayai,proyek,besar,sampah,jadi,listrikperusahaan,teknologi,cina,mengolah,sampah,listrik,teknologinya,mahal,skema,danantara,membiayai,proyek,besar,sampah,jadi,listrikperusahaan,teknologi,cina,mengolah,sampah,listrik,teknologinya,mahal,skema,danantara,membiayai,proyek,besar,sampah,jadi,listrik",45,39,13.3,FAKTA,Tempo - Dunia internasional,https://cekfakta.tempo.co/lingkungan/bagaimana-pembiayaan-proyek-psel-oleh-danantara--2281854,2026-05-14 09:22:01,FAKTA,0
48,CekFakta Tempo,[Tempo] Buka-bukaan Raffi Ahmad MBG Ganti Saja dengan Membaca Buku Gratis Pagar Api Jurnalisme,[Tempo] Buka-bukaan Raffi Ahmad MBG Ganti Saja dengan Membaca Buku Gratis Pagar Api Jurnalisme Buka-bukaan Raffi Ahmad MBG Ganti Saja dengan Membaca Buku Gratis Pagar Api Jurnalisme Buka-bukaan Raffi Ahmad,tempo buka bukaan raffi ahmad mbg ganti membaca buku gratis pagar api jurnalisme buka bukaan raffi ahmad mbg ganti membaca buku gratis pagar api jurnalisme buka bukaan raffi ahmad,"tempo,buka,bukaan,raffi,ahmad,mbg,ganti,membaca,buku,gratis,pagar,api,jurnalisme,buka,bukaan,raffi,ahmad,mbg,ganti,membaca,buku,gratis,pagar,api,jurnalisme,buka,bukaan,raffi,ahmad",30,29,3.3,FAKTA,Tempo - Dunia internasional,https://cekfakta.tempo.co/wawancara/wawancara-raffi-ahmad-pembawa-pesan-kekuasaan-2280979,2026-06-06 09:36:12,FAKTA,0
49,CekFakta Tempo,[Tempo] Mengapa Semburan Lumpur Oro-oro Kesongo Terus Berulang Chip AI Ini Bisa Tiru Cara Kerja Otak Manusia Kenapa Kita Tak Bisa Amati Gerhana Matahari Total Hari Ini,[Tempo] Mengapa Semburan Lumpur Oro-oro Kesongo Terus Berulang Chip AI Ini Bisa Tiru Cara Kerja Otak Manusia Kenapa Kita Tak Bisa Amati Gerhana Matahari Total Hari Ini Mengapa Semburan Lumpur Oro-oro Kesongo Terus Berulang Chip AI Ini Bisa Tiru Cara Kerja Otak Manusia Kenapa Kita Tak Bisa Amati Gerhana Matahari Total Hari Ini Mengapa Semburan Lumpur Oro-oro Kesongo Terus Berulang,tempo semburan lumpur oro oro kesongo terus berulang chip ai tiru cara kerja otak manusia kenapa tak amati gerhana matahari total hari semburan lumpur oro oro kesongo terus berulang chip ai tiru cara kerja otak manusia kenapa tak amati gerhana matahari total hari semburan lumpur oro oro kesongo terus berulang,"tempo,semburan,lumpur,oro,oro,kesongo,terus,berulang,chip,ai,tiru,cara,kerja,otak,manusia,kenapa,tak,amati,gerhana,matahari,total,hari,semburan,lumpur,oro,oro,kesongo,terus,berulang,chip,ai,tiru,cara,kerja,otak,manusia,kenapa,tak,amati,gerhana,matahari,total,hari,semburan,lumpur,oro,oro,kesongo,terus,berulang",60,50,16.7,FAKTA,Tempo - Dunia internasional,https://cekfakta.tempo.co/sains/mengapa-semburan-lumpur-oro-oro-kesongo-terus-berulang-2281712,2026-03-21 08:48:43,FAKTA,0
50,CekFakta Tempo,[Tempo] Lobi Karen Brooks Hingga Prabowo Mengubah Aturan Karbon Semua Rezim Punya Panggilan untuk Pengkritik Waswas Perlindungan Data Pribadi,[Tempo] Lobi Karen Brooks Hingga Prabowo Mengubah Aturan Karbon Semua Rezim Punya Panggilan untuk Pengkritik Waswas Perlindungan Data Pribadi Lobi Karen Brooks Hingga Prabowo Mengubah Aturan Karbon Semua Rezim Punya Panggilan untuk Pengkritik Waswas Perlindungan Data Pribadi Lobi Karen Brooks Hingga Prabowo Mengubah Aturan Karbon,tempo lobi karen brooks hingga prabowo mengubah aturan karbon semua rezim punya panggilan pengkritik waswas perlindungan data pribadi lobi karen brooks hingga prabowo mengubah aturan karbon semua rezim punya panggilan pengkritik waswas perlindungan data pribadi lobi karen brooks hingga prabowo mengubah aturan karbon,"tempo,lobi,karen,brooks,hingga,prabowo,mengubah,aturan,karbon,semua,rezim,punya,panggilan,pengkritik,waswas,perlindungan,data,pribadi,lobi,karen,brooks,hingga,prabowo,mengubah,aturan,karbon,semua,rezim,punya,panggilan,pengkritik,waswas,perlindungan,data,pribadi,lobi,karen,brooks,hingga,prabowo,mengubah,aturan,karbon",45,43,4.4,FAKTA,Tempo - Dunia internasional,https://cekfakta.tempo.co/investigasi/lobi-karen-brooks-prabowo-way-kambas-2116878,2026-08-10 10:16:17,FAKTA,0
51,CekFakta Tempo,[Tempo] Menyesatkan: Konten Bendera Merah Putih Robek di Monas Jelang HUT ke-81 RI Keliru: Foto-foto Kecelakaan Pesawat Jemaah Umrah Keliru: Rektor Universitas Gadjah Mada Ditangkap karena Ijazah Palsu Jokowi,[Tempo] Menyesatkan: Konten Bendera Merah Putih Robek di Monas Jelang HUT ke-81 RI Keliru: Foto-foto Kecelakaan Pesawat Jemaah Umrah Keliru: Rektor Universitas Gadjah Mada Ditangkap karena Ijazah Palsu Jokowi Menyesatkan: Konten Bendera Merah Putih Robek di Monas Jelang HUT ke-81 RI Keliru: Foto-foto Kecelakaan Pesawat Jemaah Umrah Keliru: Rektor Universitas Gadjah Mada Ditangkap karena Ijazah Palsu Jokowi Menyesatkan: Konten Bendera Merah Putih Robek di Monas Jelang HUT ke-81 RI,tempo menyesatkan konten bendera merah putih robek monas jelang hut 81 ri keliru foto foto kecelakaan pesawat jemaah umrah keliru rektor universitas gadjah mada ditangkap ijazah palsu jokowi menyesatkan konten bendera merah putih robek monas jelang hut 81 ri keliru foto foto kecelakaan pesawat jemaah umrah keliru rektor universitas gadjah mada ditangkap ijazah palsu jokowi menyesatkan konten bendera merah putih robek monas jelang hut 81 ri,"tempo,menyesatkan,konten,bendera,merah,putih,robek,monas,jelang,hut,81,ri,keliru,foto,foto,kecelakaan,pesawat,jemaah,umrah,keliru,rektor,universitas,gadjah,mada,ditangkap,ijazah,palsu,jokowi,menyesatkan,konten,bendera,merah,putih,robek,monas,jelang,hut,81,ri,keliru,foto,foto,kecelakaan,pesawat,jemaah,umrah,keliru,rektor,universitas,gadjah,mada,ditangkap,ijazah,palsu,jokowi,menyesatkan,konten,bendera,merah,putih,robek,monas,jelang,hut,81,ri",69,66,4.3,FAKTA,Tempo - Dunia internasional,https://cekfakta.tempo.co/cekfakta/menyesatkan-konten-bendera-merah-putih-robek-di-monas-jelang-hut-ke-81-ri-2282062,2026-04-21 09:07:50,FAKTA,0
52,CekFakta Tempo,[Tempo] Delapan Jam yang Melenyapkan Kemanusiaan Birokrasi Krisis Legitimasi Pemerintahan Prabowo Cara Membaca Data Pengangguran dari Pemerintah,[Tempo] Delapan Jam yang Melenyapkan Kemanusiaan Birokrasi Krisis Legitimasi Pemerintahan Prabowo Cara Membaca Data Pengangguran dari Pemerintah Delapan Jam yang Melenyapkan Kemanusiaan Birokrasi Krisis Legitimasi Pemerintahan Prabowo Cara Membaca Data Pengangguran dari Pemerintah Delapan Jam yang Melenyapkan Kemanusiaan Birokrasi,tempo delapan jam melenyapkan kemanusiaan birokrasi krisis legitimasi pemerintahan prabowo cara membaca data pengangguran pemerintah delapan jam melenyapkan kemanusiaan birokrasi krisis legitimasi pemerintahan prabowo cara membaca data pengangguran pemerintah delapan jam melenyapkan kemanusiaan birokrasi,"tempo,delapan,jam,melenyapkan,kemanusiaan,birokrasi,krisis,legitimasi,pemerintahan,prabowo,cara,membaca,data,pengangguran,pemerintah,delapan,jam,melenyapkan,kemanusiaan,birokrasi,krisis,legitimasi,pemerintahan,prabowo,cara,membaca,data,pengangguran,pemerintah,delapan,jam,melenyapkan,kemanusiaan,birokrasi",39,34,12.8,FAKTA,Tempo - Dunia internasional,https://cekfakta.tempo.co/kolom/delapan-jam-yang-melenyapkan-kemanusiaan-birokrasi--2281870,2026-07-14 09:59:38,FAKTA,0
